arcsinh_cutoff=3_num_outliers_total	arcsinh_cutoff=3_num_outliers_x	arcsinh_cutoff=3_num_outliers_y	arcsinh_cutoff=4_num_outliers_total	arcsinh_cutoff=4_num_outliers_x	arcsinh_cutoff=4_num_outliers_y	arcsinh_cutoff=5_num_outliers_total	arcsinh_cutoff=5_num_outliers_x	arcsinh_cutoff=5_num_outliers_y	cell_type	condition	fcs_filename	file_origin	marker_x	marker_y	no-arcsinh_cutoff=3_num_outliers_total	no-arcsinh_cutoff=3_num_outliers_x	no-arcsinh_cutoff=3_num_outliers_y	no-arcsinh_cutoff=4_num_outliers_total	no-arcsinh_cutoff=4_num_outliers_x	no-arcsinh_cutoff=4_num_outliers_y	no-arcsinh_cutoff=5_num_outliers_total	no-arcsinh_cutoff=5_num_outliers_x	no-arcsinh_cutoff=5_num_outliers_y	num_of_cells	with_outliers_arcsinh_DREMI_score	with_outliers_no-arcsinh_DREMI_score	wo_outliers_arcsinh_cutoff=3_std_DREMI_score	wo_outliers_arcsinh_cutoff=4_std_DREMI_score	wo_outliers_arcsinh_cutoff=5_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=3_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=4_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=5_std_DREMI_score
1068	1057	11	943	943	0	778	778	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	89Y_pHH3	169Tm_pSTAT3	983	650	343	677	528	155	499	414	88	41292	0.05134438	0.228199686	0.050955844	0.058420874	0.053103961	0.027743284	0.034766513	0.040131981
1058	1057	1	943	943	0	778	778	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	89Y_pHH3	172Yb_pS6	1215	650	576	840	528	318	609	414	197	41292	0.056775514	0.264103604	0.061808312	0.057094585	0.05595402	0.043077613	0.043039035	0.047742094
1057	0	1057	943	0	943	778	0	778	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	89Y_pHH3	1445	848	650	867	360	528	563	156	414	41292	0.143612551	0.14177386	0.101118411	0.101972316	0.113216915	0.010532971	0.020873066	0.035333859
195	0	195	17	0	17	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	142Nd_cCaspase 3	1358	848	513	708	360	348	411	156	255	41292	0.47646508	0.417339095	0.482355303	0.482135346	-	0.4127853	0.48260715	0.522851604
74	0	74	6	0	6	2	0	2	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	143Nd_C-MYC	989	848	210	415	360	72	181	156	30	41292	0.379342403	0.120640046	0.349351975	0.373471206	0.375957059	0.189007231	0.222938862	0.230879912
41	0	41	13	0	13	2	0	2	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	144Nd_pMEK1_2	1007	848	267	434	360	102	209	156	59	41292	0.557982885	0.178582609	0.542797008	0.551731432	0.542374339	0.319882265	0.385074304	0.425678667
166	0	166	8	0	8	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	146Nd_pMKK4_SEK1	1356	848	683	690	360	400	377	156	250	41292	0.619919973	0.420735859	0.583675236	0.611548443	-	0.343674005	0.378243637	0.388474035
11	0	11	2	0	2	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	147Sm_pBTK1	1245	848	775	576	360	344	265	156	153	41292	0.792610146	0.575850874	0.786401749	0.799306877	-	0.557633437	0.656853607	0.69499259
9	0	9	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	148Nd_pSRC	1370	848	837	629	360	373	299	156	178	41292	0.773326681	0.425828274	0.762073093	-	-	0.40705162	0.43855805	0.451724675
11	0	11	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	149Sm_p4E-BP1	1382	848	792	688	360	416	342	156	214	41292	0.850630637	0.400032522	0.840673773	-	-	0.409818006	0.439403273	0.455278706
0	0	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	150Nd_pRB	1299	848	706	525	360	242	225	156	85	41292	0.82957393	0.298989843	-	-	-	0.361514794	0.364639234	0.356736532
8	0	8	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	151Eu_pPKCa	1160	848	538	513	360	225	231	156	98	41292	0.912319967	0.281456559	0.895938695	0.905300577	-	0.511080075	0.507836136	0.502596148
602	0	602	133	0	133	7	0	7	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	152Sm_pAKT T308	1394	848	613	784	360	454	463	156	318	41292	0.565050965	0.301144001	0.535746422	0.549155604	0.553919322	0.271096121	0.281413914	0.258103911
0	0	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	153Eu_pCREB	1326	848	686	574	360	264	243	156	98	41292	0.833151572	0.34949373	-	-	-	0.394128881	0.41013055	0.402051989
69	0	69	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	154Sm_pSMAD1_5_9	1446	848	717	584	360	249	229	156	80	41292	0.202514455	0.233732155	0.186952789	0.199769112	-	0.098530382	0.113274454	0.131918561
23	0	23	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	155Gd_pAKT S473	1302	848	680	533	360	243	236	156	97	41292	0.439102309	0.332753953	0.424838988	-	-	0.195283824	0.214815134	0.246870755
427	0	427	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	156Gd_pNF-kB	1354	848	656	652	360	351	344	156	205	41292	0.402277382	0.525667672	0.375621283	0.412300459	-	0.242770109	0.313596837	0.388928507
17	0	17	3	0	3	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	157Gd_pMKK3_6	1222	848	719	539	360	304	247	156	133	41292	0.680821134	0.614254871	0.653274081	0.678877836	-	0.449412986	0.520376542	0.568568051
0	0	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	158Gd_pP38	1256	848	762	542	360	305	217	156	94	41292	1.038464324	0.465877063	-	-	-	0.519370089	0.562057998	0.57104096
40	0	40	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	159Tb_pMAPKAPK2	1317	848	598	705	360	394	419	156	278	41292	0.849496958	0.449239224	0.851798768	-	-	0.409584498	0.423925225	0.434743647
9	0	9	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	160Gd_pAMPKa	1151	848	547	515	360	223	247	156	116	41292	1.086761186	0.550738055	1.094005666	-	-	0.61466567	0.657154775	0.655404237
9	0	9	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	161Dy_pBAD	1446	848	917	720	360	481	370	156	255	41292	0.862876639	0.485113769	0.85919397	-	-	0.434184191	0.471983528	0.478850294
39	0	39	3	0	3	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	163Dy_pP90RSK	1223	848	506	588	360	260	301	156	154	41292	0.567280946	0.407910116	0.563704596	0.563459475	-	0.342191103	0.390077376	0.429732769
0	0	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	164Dy_pP120-Catenin	1231	848	735	536	360	291	237	156	118	41292	1.133646876	0.461526585	-	-	-	0.570380713	0.597131219	0.581638858
2	0	2	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	165Ho_Beta-Catenin_Active	1415	848	835	625	360	353	280	156	156	41292	0.457045661	0.478394709	0.456501895	-	-	0.316544682	0.36520272	0.399467339
0	0	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	166Er_pGSK3b	1398	848	701	621	360	304	289	156	146	41292	0.206443415	0.271175912	-	-	-	0.108039533	0.135497475	0.149461953
7	0	7	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	167Er_pERK1_2	1113	848	422	524	360	214	276	156	138	41292	0.502395542	0.25484495	0.512338234	-	-	0.223290848	0.266641551	0.275783631
2	0	2	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	168Er_pSMAD2_3	1474	848	639	709	360	351	358	156	203	41292	0.085540499	0.215075358	0.080895797	-	-	0.059113965	0.059909669	0.067586261
11	0	11	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	169Tm_pSTAT3	1130	848	343	502	360	155	242	156	88	41292	0.231953623	0.21467354	0.229442476	-	-	0.101209855	0.112363293	0.11519436
1	0	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	141Pr_pPDK1	172Yb_pS6	1348	848	576	659	360	318	347	156	197	41292	0.237573698	0.239544537	0.234291996	-	-	0.089633851	0.091928926	0.096876947
1252	195	1057	960	17	943	778	0	778	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	89Y_pHH3	1163	513	650	876	348	528	669	255	414	41292	0.045185794	0.29701568	0.044384134	0.04381576	0.041006063	0.009612912	0.035194665	0.059163485
195	195	0	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	141Pr_pPDK1	1358	513	848	708	348	360	411	255	156	41292	0.342937736	0.388134674	0.428909995	0.397566046	-	0.32619571	0.356277495	0.330167873
269	195	74	23	17	6	2	0	2	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	143Nd_C-MYC	717	513	210	420	348	72	285	255	30	41292	0.20449106	0.241754759	0.149802591	0.147647352	0.194169253	0.106484528	0.114132655	0.115131091
236	195	41	30	17	13	2	0	2	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	144Nd_pMEK1_2	776	513	267	450	348	102	314	255	59	41292	0.184509251	0.248457641	0.213431339	0.185980169	0.1793907	0.157396738	0.155033985	0.150328811
361	195	166	25	17	8	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	146Nd_pMKK4_SEK1	1191	513	683	748	348	400	505	255	250	41292	0.125713461	0.354259266	0.152847487	0.141101942	-	0.120022555	0.126024049	0.120037903
206	195	11	19	17	2	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	147Sm_pBTK1	1244	513	775	676	348	344	399	255	153	41292	0.367877547	0.293196514	0.425797232	0.383973119	-	0.209112889	0.205626393	0.193286602
204	195	9	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	148Nd_pSRC	1347	513	837	721	348	373	433	255	178	41292	0.226023982	0.337246054	0.258510678	0.247492146	-	0.172830998	0.205017404	0.20248223
206	195	11	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	149Sm_p4E-BP1	1303	513	792	764	348	416	469	255	214	41292	0.423544111	0.374391216	0.403370459	0.45069626	-	0.3082238	0.346889632	0.344102537
195	195	0	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	150Nd_pRB	1217	513	706	590	348	242	340	255	85	41292	0.601505204	0.40723482	0.451838071	0.592400983	-	0.30070729	0.385726712	0.412419893
203	195	8	18	17	1	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	151Eu_pPKCa	1048	513	538	573	348	225	353	255	98	41292	0.392321561	0.224825222	0.370319042	0.415160013	-	0.311619335	0.359119362	0.346434582
797	195	602	150	17	133	7	0	7	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	152Sm_pAKT T308	1126	513	613	802	348	454	573	255	318	41292	0.159088614	0.347159544	0.194401449	0.184911789	0.159325387	0.154942722	0.160342909	0.163604261
195	195	0	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	153Eu_pCREB	1197	513	686	612	348	264	353	255	98	41292	0.326047607	0.373550025	0.314298324	0.351907333	-	0.251193269	0.280983978	0.300250231
258	195	69	18	17	1	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	154Sm_pSMAD1_5_9	1173	513	717	576	348	249	328	255	80	41292	0.178784192	0.19253409	0.135361696	0.164050732	-	0.069650624	0.065111148	0.063259852
218	195	23	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	155Gd_pAKT S473	1184	513	680	591	348	243	352	255	97	41292	0.139469869	0.290826077	0.155341062	0.141679436	-	0.105699729	0.138948672	0.137440674
616	195	427	18	17	1	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	156Gd_pNF-kB	1150	513	656	686	348	351	453	255	205	41292	0.164561013	0.33568381	0.180969568	0.180641367	-	0.171005279	0.159886924	0.155922418
211	195	17	20	17	3	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	157Gd_pMKK3_6	1181	513	719	632	348	304	378	255	133	41292	0.333913897	0.276838403	0.33213462	0.335620929	-	0.16142475	0.153055453	0.137581227
195	195	0	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	158Gd_pP38	1270	513	762	651	348	305	348	255	94	41292	0.361323058	0.374591817	0.374150207	0.396434823	-	0.257891694	0.303423432	0.297539001
235	195	40	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	159Tb_pMAPKAPK2	1110	513	598	742	348	394	533	255	278	41292	0.183858521	0.38525064	0.196974375	0.195433315	-	0.167406755	0.180139522	0.186382503
204	195	9	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	160Gd_pAMPKa	1057	513	547	571	348	223	371	255	116	41292	0.221548489	0.366253942	0.271827763	0.247057278	-	0.234700855	0.255230842	0.251679705
204	195	9	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	161Dy_pBAD	1428	513	917	829	348	481	510	255	255	41292	0.199347946	0.405947106	0.207970325	0.199816014	-	0.1630538	0.172527789	0.184397939
234	195	39	20	17	3	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	163Dy_pP90RSK	1016	513	506	608	348	260	409	255	154	41292	0.229228483	0.315243504	0.215073514	0.227645656	-	0.19432671	0.208279885	0.213339913
195	195	0	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	164Dy_pP120-Catenin	1246	513	735	639	348	291	373	255	118	41292	0.583122787	0.426382061	0.508840476	0.601498532	-	0.35832289	0.427471843	0.433842104
197	195	2	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	165Ho_Beta-Catenin_Active	1277	513	835	668	348	353	390	255	156	41292	0.335381164	0.233136632	0.343624304	0.337142212	-	0.150579533	0.146232842	0.137649511
195	195	0	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	166Er_pGSK3b	1196	513	701	642	348	304	399	255	146	41292	0.139274819	0.254233827	0.134596924	0.140845177	-	0.081329817	0.095576288	0.1000483
202	195	7	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	167Er_pERK1_2	934	513	422	562	348	214	393	255	138	41292	0.128642015	0.257985176	0.161100374	0.138846864	-	0.096221534	0.115424819	0.117525792
195	195	2	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	168Er_pSMAD2_3	999	513	639	613	348	351	399	255	203	41292	0.265184246	0.245633345	0.241079427	0.283329717	-	0.106112527	0.108195059	0.132246328
206	195	11	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	169Tm_pSTAT3	854	513	343	503	348	155	343	255	88	41292	0.100971134	0.309282	0.104899117	0.102021248	-	0.063271119	0.090867964	0.094524411
196	195	1	17	17	0	0	0	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	142Nd_cCaspase 3	172Yb_pS6	1075	513	576	659	348	318	447	255	197	41292	0.140650883	0.311585467	0.098742372	0.127429863	-	0.074170887	0.077065034	0.085034632
1130	74	1057	949	6	943	780	2	778	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	89Y_pHH3	860	210	650	600	72	528	444	30	414	41292	0.261169517	0.09542477	0.030906988	0.042665304	0.080868553	0.006069733	0.020303812	0.051361482
74	74	0	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	141Pr_pPDK1	989	210	848	415	72	360	181	30	156	41292	0.32013203	0.081840908	0.370763041	0.421785869	0.391278252	0.284716929	0.357464115	0.362179695
269	74	195	23	6	17	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	142Nd_cCaspase 3	717	210	513	420	72	348	285	30	255	41292	0.307347311	0.195458369	0.276685648	0.331239942	0.329200429	0.238416694	0.308377682	0.325263844
114	74	41	19	6	13	4	2	2	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	144Nd_pMEK1_2	448	210	267	169	72	102	88	30	59	41292	0.387507121	0.279008965	0.265230499	0.336486148	0.357445428	0.237838978	0.286006131	0.313779289
237	74	166	14	6	8	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	146Nd_pMKK4_SEK1	852	210	683	462	72	400	278	30	250	41292	0.27094984	0.150901283	0.240159962	0.303857095	0.315023434	0.20257197	0.266140583	0.285014026
82	74	11	8	6	2	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	147Sm_pBTK1	908	210	775	399	72	344	179	30	153	41292	0.354093912	0.202941835	0.367917115	0.408636741	0.400841653	0.269680206	0.318431843	0.348611688
80	74	9	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	148Nd_pSRC	959	210	837	424	72	373	203	30	178	41292	0.291664223	0.124244622	0.354743147	0.393090021	0.37114449	0.251381338	0.30699313	0.325572567
84	74	11	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	149Sm_p4E-BP1	922	210	792	476	72	416	241	30	214	41292	0.271728045	0.112674736	0.341834145	0.383436825	0.35806898	0.241578773	0.316974163	0.353545343
74	74	0	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	150Nd_pRB	875	210	706	307	72	242	113	30	85	41292	0.204355212	0.071692202	0.168791578	0.18661636	0.185183282	0.127683143	0.142211319	0.155998941
81	74	8	7	6	1	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	151Eu_pPKCa	709	210	538	287	72	225	126	30	98	41292	0.329109006	0.273458592	0.271806154	0.319849625	0.321188457	0.23668429	0.291040071	0.275184921
675	74	602	139	6	133	9	2	7	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	152Sm_pAKT T308	817	210	613	526	72	454	348	30	318	41292	0.262427339	0.204930256	0.212317085	0.243194573	0.241459619	0.192741629	0.228248693	0.220888281
74	74	0	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	153Eu_pCREB	850	210	686	324	72	264	126	30	98	41292	0.200187344	0.066403692	0.208650878	0.239516451	0.240463726	0.146558125	0.19909049	0.191310193
139	74	69	7	6	1	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	154Sm_pSMAD1_5_9	893	210	717	311	72	249	107	30	80	41292	0.177918607	0.089412339	0.127722159	0.167760077	0.180913005	0.097104385	0.132648061	0.140030182
95	74	23	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	155Gd_pAKT S473	828	210	680	301	72	243	125	30	97	41292	0.199677152	0.091946059	0.20175591	0.248206847	0.245324284	0.134107865	0.192594459	0.217414008
501	74	427	7	6	1	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	156Gd_pNF-kB	855	210	656	419	72	351	234	30	205	41292	0.224235967	0.19083517	0.121119125	0.161905893	0.173465717	0.111209242	0.147223872	0.167847416
90	74	17	9	6	3	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	157Gd_pMKK3_6	861	210	719	361	72	304	158	30	133	41292	0.302334274	0.137950126	0.307787986	0.34248283	0.335412002	0.231011949	0.270949827	0.312345412
74	74	0	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	158Gd_pP38	916	210	762	361	72	305	122	30	94	41292	0.250475466	0.068887701	0.268668017	0.287973015	0.268009679	0.19647429	0.224136981	0.236070129
114	74	40	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	159Tb_pMAPKAPK2	792	210	598	464	72	394	308	30	278	41292	0.238841281	0.164959755	0.203053688	0.2291259	0.23155642	0.181775816	0.198960775	0.195325134
82	74	9	6	6	0	2	2	0	epithelial-cell-type	cond-tobis-06	epithelial-cell-type_cond-tobis-06.fcs	epithelial-cell-type_cond-tobis-06.fcs	143Nd_C-MYC	160Gd_pAMPKa	725	210	547	288	72	223	144	30	116	41292	0.283098216	0.167959016	0.247761911	0.291119529	0.292587245	0.205881367	0.246377583	0.242143255
